id,region,sexo,edad,p72,p72_1,p72_1otr,p72_2,p73,p74,p74_1,p74_2,p74_3,p74_4,p74_4_bis,p75_1,p75_2,p75_3,p75_4,p76horas,p76minutos,horas_internet,minutos_internet,p77_1,p77_2,p77_3,p77_4,p77_5,p77_6,p77_7,p77_8,p77_9,p77_10,p78_1,p78_2,p78_3,p78_4,p78_5,p78_1_1,p78_1_2,p78_1_3,p78_1_4,p78_1_5,p78_2b,p78_3b_1,p78_3b,p79_1,p79_2,p79_3,p79_4,p79_5,p79_6,p79_7,p80horas,p80minutos,horas_redes,minutos_redes,p81,p81_1a,p81_1b,p81_1c,p81_1d,p81_1e,p81_1f,p81_1g,p81_1h,p81_1i,p81_1j,p81_1k,p81_1l,p82,p83,p84,p85,p85_1,p85_2,p85_3,p85_3_bis,p86,p87,p88,p89horas,p89minutos,horas_videojuegos,minutos_videojuegos,p90_1,p90_2,p90_3,p90_4,p91,p91_bis,minutos_radio_1,minutos_radio_total,horas_radio_total,minutos_musica_1,minutos_musica_total,horas_musica_total,minutos_diario_1,minutos_diario_total,horas_diario_total,minutos_tv_1,minutos_tv_total,horas_tv_total,minutos_internet_1,minutos_internet_total,horas_internet_total,minutos_redes_1,minutos_redes_total,horas_redes_total,minutos_videojuegos_1,minutos_videojuegos_total,horas_videojuegos_total
2634,CABA,Mujer,28,SI,, ,NA,NA,SI,NA,,INCLUYE TELÉFONO,750,750,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNOS DIAS POR SEMANA,6,NO USA,6,NO USA,TODOS O CASI TODOS LOS DÍAS,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,SI,SI,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NO,NA, ,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,0,30,0,30,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,1,NINGUNA,SI,2,SI,SI,800,800,12500,NO,NA,,,0,0,NA,NA,NA,NA,,0,0,0,0,60,60,1,0,0,0,300,300,5,360,360,6,0,30,0.5,0,0,0
2635,CABA,Mujer,44,SI,, ,NA,NA,SI,NA,,INCLUYE TELÉFONO,900,900,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNAS VECES AL MES,1,NO USA,1,NO USA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,NO,NO,NO,NO,ALGUNOS DIAS POR SEMANA,NA,NA,NA,NA,NO,NA, ,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,15,0,15,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,1,NINGUNA,SI,1,SI,NO,290,290,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,0,0,0,60,60,1,0,0,0,120,120,2,60,60,1,900,900,15,0,0,0
2636,CABA,Varón,61,SI,, ,NA,NA,SI,NA,,INCLUYE TELÉFONO,800,800,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNAS VECES AL MES,3,NO USA,3,NO USA,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,ALGUNAS VECES AL MES,SI,NO,NO,NO,NO,ALGUNOS DIAS POR SEMANA,NA,NA,NA,NA,NO,NA, ,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,1,0,1,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,1,NINGUNA,SI,1,SI,SI,350,350,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,60,60,1,120,120,2,60,60,1,60,60,1,180,180,3,60,60,1,0,0,0
2637,CABA,Mujer,18,SI,, ,NA,NA,SI,NA,,INCLUYE TELÉFONO Y CABLE,1000,1000,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNOS DIAS POR SEMANA,3,NO USA,3,NO USA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,NO,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NA,NO,NA, ,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,1,1,1,1,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,1,NINGUNA,SI,1,SI,SI,100,100,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,0,0,0,60,60,1,0,0,0,240,240,4,180,180,3,60,61,1.016666667,0,0,0
2638,CABA,Varón,67,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,800,800,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,1,,1,NO USA,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,SI,NO,NO,NO,NO,ALGUNAS VECES AL MES,NA,NA,NA,NA,NO,NA, ,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,0,30,0,30,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NA,,,,,,,,,,,,1,NINGUNA,SI,1,SI,SI,500,500,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,480,480,8,60,60,1,0,0,0,120,120,2,60,60,1,0,30,0.5,0,0,0
2639,CABA,Mujer,56,SI,, ,NA,NA,SI,NA,,INCLUYE TELÉFONO,780,780,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,4,NO USA,4,NO USA,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,SI,SI,SI,NO,NO,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NA,NA,NO,NA, ,ALGUNOS DIAS POR SEMANA,ALGUNA VEZ CADA 3 MESES,ALGUNA VEZ CADA 3 MESES,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,1,0,1,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,1,NINGUNA,SI,2,SI,SI,600,600,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,240,240,4,120,120,2,0,20,0.333333333,120,120,2,240,240,4,60,60,1,0,0,0
2640,CABA,Varón,36,SI,, ,NA,NA,NO,SI,500,NA,,0,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,2,NO USA,2,NO USA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,NO,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NA,NO,NA, ,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,15,0,15,0,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NA,,,,,,,,,,,,NINGUNA,NINGUNA,NO,1,SI,SI,280,280,0,SI,ALGUNOS DIAS POR SEMANA,1,0,1,0,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,0,0,300,300,5,120,120,2,0,0,0,240,240,4,120,120,2,900,900,15,60,60,1
2641,CABA,Mujer,67,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,800,800,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNOS DIAS POR SEMANA,3,NO USA,3,NO USA,TODOS O CASI TODOS LOS DÍAS,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,SI,NO,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NA,NO,NA, ,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,1,0,1,0,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NA,,,,,,,,,,,,1,NINGUNA,SI,1,SI,SI,NS/NC,NS/NC,0,SI,ALGUNOS DIAS POR SEMANA,1,0,1,0,TODOS O CASI TODOS LOS DIAS,ALGUNAS VECES AL MES,NUNCA,NUNCA,0,0,60,60,1,0,0,0,0,0,0,180,180,3,180,180,3,60,60,1,60,60,1
2642,CABA,Varón,46,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,NS/NC,NS/NC,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNA VEZ CADA 3 MESES,2,NO USA,2,NO USA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,SI,NO,NO,NO,NO,ALGUNAS VECES AL MES,NA,NA,NA,NA,NO,NA, ,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,0,30,0,30,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NA,,,,,,,,,,,,1,NINGUNA,SI,1,SI,NO,250,250,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,120,120,2,0,0,0,0,0,0,120,120,2,120,120,2,0,30,0.5,0,0,0
2643,CABA,Mujer,33,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,NS/NC,NS/NC,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,2,NO USA,2,NO USA,TODOS O CASI TODOS LOS DÍAS,ALGUNA VEZ AL AÑO O MENOS,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,SI,NO,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NA,NO,NA, ,NUNCA,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,1,0,1,0,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NA,,,,,,,,,,,,1,NINGUNA,NO,1,SI,NO,200,200,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,240,240,4,120,120,2,60,60,1,120,120,2,120,120,2,60,60,1,0,0,0
2644,CENTRO,Varón,73,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,700,700,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,4,NO USA,4,NO USA,ALGUNOS DIAS POR SEMANA,ALGUNA VEZ AL AÑO O MENOS,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,NUNCA,NUNCA,SI,NO,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NA,NO,NA, ,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,2,0,2,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,3,2,NO,1,SI,SI,NS/NC,NS/NC,NS/NC,NO,NA,,,0,0,NA,NA,NA,NA,,0,60,60,1,0,30,0.5,0,30,0.5,240,240,4,240,240,4,120,120,2,0,0,0
2645,CENTRO,Varón,49,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,500,500,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNOS DIAS POR SEMANA,3,NO USA,3,NO USA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ CADA 3 MESES,NUNCA,SI,NO,NO,NO,NO,ALGUNAS VECES AL MES,NA,NA,NA,NA,NO,NA, ,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,0,5,0,5,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NA,,,,,,,,,,,,1,NINGUNA,NO,1,SI,SI,NS/NC,NS/NC,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,0,30,0.5,0,0,0,0,30,0.5,180,180,3,180,180,3,0,5,0.083333333,0,0,0
2646,CENTRO,Varón,44,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,NS/NC,NS/NC,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,TODOS O CASI TODOS LOS DÍAS,4,NO USA,4,NO USA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,NO,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NA,NO,NA, ,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,0,15,0,15,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NA,,,,,,,,,,,,NINGUNA,NINGUNA,NO,1,SI,SI,NS/NC,NS/NC,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,0,30,0.5,180,180,3,60,60,1,120,120,2,240,240,4,0,15,0.25,0,0,0
2647,CENTRO,Mujer,64,SI,, ,NA,NA,NO,NO,,NA,,0,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,5,NO USA,5,NO USA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NO,NA, ,NA,NA,NA,NA,NA,NA,NA,,,0,0,NS/NC,NA,,,,,,,,,,,,NINGUNA,NINGUNA,SI,1,NO,NA,LO PAGA MI EMPLEADOR,LO PAGA MI EMPLEADOR,NS/NC,NO,NA,,,0,0,NA,NA,NA,NA,,0,480,480,8,0,0,0,60,60,1,120,120,2,300,300,5,0,0,0,0,0,0
2648,CENTRO,Mujer,13,SI,, ,NA,NA,NO,SI,NS/NC,NA,,0,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,2,NO USA,2,NO USA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,NO,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NA,NO,NA, ,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,1,0,1,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,NINGUNA,NINGUNA,NO,1,SI,SI,NS/NC,NS/NC,NS/NC,NO,NA,,,0,0,NA,NA,NA,NA,,0,0,0,0,0,30,0.5,0,0,0,60,60,1,120,120,2,60,60,1,0,0,0
2649,CENTRO,Varón,29,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,NS/NC,NS/NC,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,NUNCA,TODOS O CASI TODOS LOS DÍAS,12,NO USA,12,NO USA,TODOS O CASI TODOS LOS DÍAS,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,SI,NO,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NA,NO,NA, ,ALGUNA VEZ AL AÑO O MENOS,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,3,0,3,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,1,1,SI,1,SI,SI,500,500,0,SI,ALGUNOS DIAS POR SEMANA,3,0,3,0,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NS/NC,NS/NC,0,0,0,180,180,3,0,30,0.5,180,180,3,720,720,12,180,180,3,180,180,3
2650,CENTRO,Mujer,29,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,NS/NC,NS/NC,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,TODOS O CASI TODOS LOS DÍAS,3,NO USA,3,NO USA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,NO,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NA,NO,NA, ,ALGUNAS VECES AL MES,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,2,0,2,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,2,1,NO,1,SI,SI,400,400,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,180,180,3,180,180,3,0,0,0,60,60,1,180,180,3,120,120,2,0,0,0
2651,CENTRO,Varón,16,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,NS/NC,NS/NC,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,ALGUNAS VECES AL MES,TODOS O CASI TODOS LOS DÍAS,4,NO USA,4,NO USA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,SI,SI,NO,SI,NO,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NA,TODOS O CASI TODOS LOS DÍAS,NA,NO,NA, ,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,1,30,1,30,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,1,1,SI,1,SI,SI,NS/NC,NS/NC,0,SI,ALGUNOS DIAS POR SEMANA,2,0,2,0,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,0,0,0,0,0,0,30,0.5,0,0,0,180,180,3,240,240,4,60,90,1.5,120,120,2
2652,CABA,Varón,17,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,850,850,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNA VEZ CADA 3 MESES,1,3,1,3,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,TODOS O CASI TODOS LOS DÍAS,ALGUNA VEZ CADA 3 MESES,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,SI,SI,SI,SI,NO,ALGUNOS DIAS POR SEMANA,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,NA,NO,NA, ,ALGUNA VEZ AL AÑO O MENOS,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,0,30,0,30,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,2,2,SI,1,SI,NO,300,300,0,SI,ALGUNAS VECES AL MES,0,30,0,30,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNA VEZ CADA 3 MESES,0,0,0,0,0,240,240,4,0,0,0,120,120,2,60,63,1.05,0,30,0.5,0,30,0.5
2653,CABA,Mujer,29,NO,POR FALTA DE TIEMPO, ,SI,SI,SI,NA,,INCLUYE TELÉFONO,1000,1000,NS/NC,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNA VEZ AL AÑO O MENOS,1,NO USA,1,NO USA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNAS VECES AL MES,SI,NO,NO,NO,NO,ALGUNA VEZ AL AÑO O MENOS,NA,NA,NA,NA,NO,NA, ,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,0,30,0,30,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NA,,,,,,,,,,,,1,NINGUNA,SI,1,SI,SI,500,500,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,540,540,9,480,480,8,0,0,0,60,60,1,60,60,1,0,30,0.5,0,0,0
2654,CABA,Varón,34,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,1000,1000,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,3,NO USA,3,NO USA,TODOS O CASI TODOS LOS DÍAS,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,SI,NO,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NA,NO,NA, ,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,3,0,3,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,1,NINGUNA,SI,NINGUNO,NA,NA,,0,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,60,60,1,180,180,3,60,60,1,180,180,3,180,180,3,180,180,3,0,0,0
2655,CABA,Mujer,13,NO,OTRO,no la dejan,NO,SI,SI,NA,,INCLUYE TELÉFONO Y CABLE,1000,1000,ALGUNAS VECES AL MES,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,NS/NC,1,3,1,3,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,SI,NO,NO,NO,NO,ALGUNAS VECES AL MES,NA,NA,NA,NA,NO,NA, ,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,3,0,3,0,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NA,,,,,,,,,,,,2,1,SI,1,SI,NO,0,0,0,SI,ALGUNA VEZ CADA 3 MESES,1,0,1,0,NUNCA,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,0,0,0,0,0,60,60,1,0,0,0,120,120,2,60,63,1.05,180,180,3,60,60,1
2656,CABA,Varón,42,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,1000,1000,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,ALGUNOS DIAS POR SEMANA,2,NO USA,2,NO USA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,ALGUNAS VECES AL MES,NUNCA,NUNCA,NUNCA,ALGUNA VEZ CADA 3 MESES,NUNCA,ALGUNOS DIAS POR SEMANA,SI,NO,NO,NO,NO,ALGUNAS VECES AL MES,NA,NA,NA,NA,NO,NA, ,NUNCA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,0,30,0,30,"OBSERVA LOS CONTENIDOS, SIN HACER COMENTARIOS",NA,,,,,,,,,,,,1,1,SI,1,SI,SI,500,500,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,60,60,1,60,60,1,0,0,0,120,120,2,120,120,2,0,30,0.5,0,0,0
2657,CENTRO,Mujer,38,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,700,700,ALGUNOS DIAS POR SEMANA,TODOS O CASI TODOS LOS DÍAS,NUNCA,TODOS O CASI TODOS LOS DÍAS,5,NO USA,5,NO USA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,ALGUNA VEZ AL AÑO O MENOS,NUNCA,ALGUNA VEZ AL AÑO O MENOS,SI,NO,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NA,NO,NA, ,ALGUNAS VECES AL MES,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNA VEZ AL AÑO O MENOS,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,2,0,2,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,1,1,NO,1,SI,SI,LO PAGA MI EMPLEADOR,LO PAGA MI EMPLEADOR,0,NO,NA,,,0,0,NA,NA,NA,NA,,0,540,540,9,120,120,2,0,10,0.166666667,120,120,2,300,300,5,120,120,2,0,0,0
2658,CABA,Mujer,36,SI,, ,NA,NA,SI,NA,,INCLUYE CABLE,1100,1100,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NUNCA,TODOS O CASI TODOS LOS DÍAS,3,NO USA,3,NO USA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,ALGUNOS DIAS POR SEMANA,NUNCA,ALGUNAS VECES AL MES,SI,SI,NO,NO,NO,TODOS O CASI TODOS LOS DÍAS,TODOS O CASI TODOS LOS DÍAS,NA,NA,NA,NO,NA, ,NUNCA,ALGUNOS DIAS POR SEMANA,ALGUNOS DIAS POR SEMANA,NUNCA,NUNCA,TODOS O CASI TODOS LOS DÍAS,NUNCA,2,0,2,0,"COMENTA, COMPARTE, PARTICIPA Y/U OPINA FRENTE A CONTENIDOS",NA,,,,,,,,,,,,2,NINGUNA,SI,1,SI,SI,650,650,0,SI,ALGUNOS DIAS POR SEMANA,1,0,1,0,TODOS O CASI TODOS LOS DIAS,TODOS O CASI TODOS LOS DIAS,NUNCA,NUNCA,0,0,240,240,4,180,180,3,0,0,0,240,240,4,180,180,3,120,120,2,60,60,1
